url;text
https://neo4j.com/docs/apoc/5/database-introspection;"Database Introspection
The APOC library adds extra tools for introspecting the database.
For more on these procedures, see:
Meta Graph
Triggers
Meta Graph
Was this page helpful?"
https://neo4j.com/docs/apoc/5/data-structures;"Data Structures
Cypher brings along some basic functions for math, text, collections and maps.
Conversion Functions
Map Functions
Collection Functions
Deleting data
Conversion Functions
Was this page helpful?"
https://neo4j.com/docs/apoc/5/data-structures/conversion-functions;"Conversion Functions
Sometimes type information gets lost, these functions help you to coerce an ""Any"" value to the concrete type
Qualified Name Type
apoc.convert.toMap
apoc.convert.toMap(value) | tries it’s best to convert the value to a map
Function
apoc.convert.toList
apoc.convert.toList(value) | tries it’s best to convert the value to a list
Function
apoc.convert.toNode
apoc.convert.toNode(value) | tries it’s best to convert the value to a node
Function
apoc.convert.toRelationship
apoc.convert.toRelationship(value) | tries it’s best to convert the value to a relationship
Function
apoc.convert.toSet
apoc.convert.toSet(value) | tries it’s best to convert the value to a set
Function
apoc.convert.toNodeList
apoc.convert.toNodeList(value) | tries it’s best to convert the value to a list of nodes
Function
apoc.convert.toRelationshipList
apoc.convert.toRelationshipList(value) | tries it’s best to convert the value to a list of relationships
Function
Data Structures
Map Functions
Was this page helpful?"
https://neo4j.com/docs/apoc/5/export;"Export
Neo4j supports exporting whole databases via the backup and dump commands. It doesn’t have support for exporting sub graphs or exporting data into standard data formats, which is where the APOC library comes in.
APOC adds support for exporting data into various data formats, including JSON, CSV, GraphML, and Cypher script.
In addition to exporting data in these formats, we can choose to export the whole database, specified nodes and relationships, a virtual graph, or the results of a Cypher query.
For more information on how to use these procedures, see:
Export to CSV
Export to JSON
Export to Cypher Script
Export to GraphML
Import GraphML
Export to CSV
Was this page helpful?"
https://neo4j.com/labs/apoc/4.2/overview/apoc.util/apoc.util.md5;"apoc.util.md5
Contents
Signature
Input parameters
Usage Examples
Function APOC Core
apoc.util.md5([values]) | computes the md5 of the concatenation of all string values of the list
Signature
None
Copy to Clipboard
apoc.util.md5(values :: LIST? OF ANY?) :: (STRING?)
Input parameters
Name Type Default
values
LIST? OF ANY?
null
Usage Examples
Cypher
Copy to Clipboard
Run in Neo4j Browser
RETURN apoc.util.md5([""Michael""]) AS output;
Table 1. Results
output
""3e06fa3927cbdf4e9d93ba4541acce86""
More documentation of apoc.util.md5
apoc.util.decompress
apoc.util.sha1
Was this page helpful?"
https://neo4j.com/labs/apoc/4.2/overview/apoc.util/apoc.util.sha512;"apoc.util.sha512
Contents
Signature
Input parameters
Usage Examples
Function APOC Core
apoc.util.sha512([values]) | computes the sha512 of the concatenation of all string values of the list
Signature
None
Copy to Clipboard
apoc.util.sha512(values :: LIST? OF ANY?) :: (STRING?)
Input parameters
Name Type Default
values
LIST? OF ANY?
null
Usage Examples
Cypher
Copy to Clipboard
Run in Neo4j Browser
RETURN apoc.util.sha512([""Michael""]) AS output;
Table 1. Results
output
""e70bdf701bd91b2357ec83bd6fb74d602f2883beb6934de21c9bffa0fc0717a9ee6ef9327387ac2b3735a3be9796754a03941059405955999e2302b0ae7efeb6""
apoc.util.sha384
apoc.util.validatePredicate
Was this page helpful?"
https://neo4j.com/labs/apoc/4.2/overview/apoc.util/apoc.util.sha256;"apoc.util.sha256
Contents
Signature
Input parameters
Usage Examples
Function APOC Core
apoc.util.sha256([values]) | computes the sha256 of the concatenation of all string values of the list
Signature
None
Copy to Clipboard
apoc.util.sha256(values :: LIST? OF ANY?) :: (STRING?)
Input parameters
Name Type Default
values
LIST? OF ANY?
null
Usage Examples
Cypher
Copy to Clipboard
Run in Neo4j Browser
RETURN apoc.util.sha256([""Michael""]) AS output;
Table 1. Results
output
""f089eaef57aba315bc0e1455985c0c8e40c247f073ce1f4c5a1f8ffde8773176""
apoc.util.sha1
apoc.util.sha384
Was this page helpful?"
https://neo4j.com/labs/apoc/4.1/overview/apoc.util/apoc.util.sha512;"apoc.util.sha512
Contents
Signature
Input parameters
Usage Examples
Function APOC Core
apoc.util.sha512([values]) | computes the sha512 of the concatenation of all string values of the list
Signature
None
Copy to Clipboard
apoc.util.sha512(values :: LIST? OF ANY?) :: (STRING?)
Input parameters
Name Type Default
values
LIST? OF ANY?
null
Usage Examples
Cypher
Copy to Clipboard
Run in Neo4j Browser
RETURN apoc.util.sha512([""Michael""]) AS output;
Table 1. Results
output
""e70bdf701bd91b2357ec83bd6fb74d602f2883beb6934de21c9bffa0fc0717a9ee6ef9327387ac2b3735a3be9796754a03941059405955999e2302b0ae7efeb6""
apoc.util.sha384
apoc.util.validatePredicate
Was this page helpful?"
https://neo4j.com/labs/apoc/4.1/overview/apoc.util/apoc.util.sha256;"apoc.util.sha256
Contents
Signature
Input parameters
Usage Examples
Function APOC Core
apoc.util.sha256([values]) | computes the sha256 of the concatenation of all string values of the list
Signature
None
Copy to Clipboard
apoc.util.sha256(values :: LIST? OF ANY?) :: (STRING?)
Input parameters
Name Type Default
values
LIST? OF ANY?
null
Usage Examples
Cypher
Copy to Clipboard
Run in Neo4j Browser
RETURN apoc.util.sha256([""Michael""]) AS output;
Table 1. Results
output
""f089eaef57aba315bc0e1455985c0c8e40c247f073ce1f4c5a1f8ffde8773176""
apoc.util.sha1
apoc.util.sha384
Was this page helpful?"
https://neo4j.com/labs/apoc/4.1/overview/apoc.util/apoc.util.md5;"apoc.util.md5
Contents
Signature
Input parameters
Usage Examples
Function APOC Core
apoc.util.md5([values]) | computes the md5 of the concatenation of all string values of the list
Signature
None
Copy to Clipboard
apoc.util.md5(values :: LIST? OF ANY?) :: (STRING?)
Input parameters
Name Type Default
values
LIST? OF ANY?
null
Usage Examples
Cypher
Copy to Clipboard
Run in Neo4j Browser
RETURN apoc.util.md5([""Michael""]) AS output;
Table 1. Results
output
""3e06fa3927cbdf4e9d93ba4541acce86""
More documentation of apoc.util.md5
apoc.util.decompress
apoc.util.sha1
Was this page helpful?"
https://neo4j.com/developer/kb/explanation-of-error-deadlockdetectedexception-forseticlient-0-cant-acquire-exclusivelock;"Explanation of error ""DeadlockDetectedException: ForsetiClient[0] can’t acquire ExclusiveLock… …""
Author Dana Canzano Applicable versions 3.5 4.0 4.1 4.2 4.3 4.4 Tags deadlock lock
Under specific scenarios a DeadlockDetectedException may be encountered and the behavior is described at https://neo4j.com/docs/java-reference/current/transaction-management/#transactions-deadlocks. When a DeadlockDetected is encountered one option is to simply retry the statement. As a deadlock detection error is a safe-to-retry error and the user is expected to handle these in all application code, since there may be legitimate deadlocks at any time, this behavior is actually by design to gain scalability. The following describes a scenario where a deadlock can be demonstrated/reproduced.
Time Transaction Cypher Statement
08:00:01
tx1001
Begin
08:00:02
tx1001
MATCH (n:Person {name:'Tom Hanks'}) set n.age=59;
08:00:03
tx1002
Begin
08:00:04
tx1002
MATCH (n:Movie {title:'Cast Away'}) set n.gross=233630478;
08:00:05
tx1001
MATCH (n:Movie {title:'Cast Away'}) set n.budget=90000000;
08:00:06
tx1002
MATCH (n:Person {name:'Tom Hanks'}) set n.residence=California;
In the above scenario tx1001 is started at 08:00:01 and then @ 08:00:02 performs an update on the Person node for 'Tom Hanks' and defines age to be 59, resulting in a Write-Lock placed on this node.
tx1002 is then started at 08:00:03 and subsequently at 08:00:04 performs an update on the Movie node for Cast Away and defines the gross to be 233630478, resulting on a Write-Lock on this node.
tx1001 @ 08:00:05 then attempts to update the Movie node for Cast Away but is blocked as a result of the transaction @ 08:00:04 which has a Write-Lock on this node.
tx1002 @08:00:06 then attempts to update the Person node for Tom Hanks but is blocked as a result of the transaction at 08:00:02 which has a Write-Lock on this node.
Since the last two statements are waiting on each other, the dead lock is detected and the transaction at 08:00:06 is aborted with the following error
DeadlockDetectedException: ForsetiClient[0] can't acquire ExclusiveLock{owner=ForsetiClient[1]} on NODE(200153), because holders of that lock are waiting for ForsetiClient[0].
 Wait list:ExclusiveLock[
Client[1] waits for [0]]
Was this page helpful?"
https://neo4j.com/developer/kb/diagnose-locking-issues;"How to diagnose locking issues
Author Stefan Armbruster Applicable versions 3.5 4.0 4.1 4.2 Tags performance tuning write read lock
Since Neo4j 3.4 it’s possible to better understand locking issues caused by concurrent query. This KB article will not detail the basics of locking in Neo4j. We assume a situation where you concurrently run lots of queries - might be the same parameterized query or different queries. The typical execution times of these are much higher than you expect - you basically think that Neo4j is ""slow"". In fact the source for this kind of observation might be that your queries try to grab locks on a common node, therefore they need to wait until the lock holder releases the lock. The queries waiting for the common lock are effectively serialized.
In a previous version of neo4j the query logging feature allowed for the adding of information related to how long that query was in waiting state, whether waiting on locks or waiting on IO. This can be switched on through neo4j.conf parameter of dbms.logs.query.time_logging_enabled=true. However this gives us only information on the total waiting time and no insight in which contended node or relationship might have caused it.
Commencing with Neo4j 3.4, and along with new stored procedure dbms.listTransactions() one can better understand the cause of the delay. To demonstrate the procedures with 2 cypher-shell connections run the following cypher
session1:    merge (n:Lock {id:1}) set n.age=20 with n call apoc.util.sleep(200000) return n;
session2:    Match (n:Lock {id:1}) set n.age=85 return n;
The first session will set the age property to 20 on the :Lock labelled node with id=1 and then sleep for 200 seconds (thus keeping the lock on said node). The 2nd session will attempt to update the same node and set its age property to 85 but will be blocked for these 200 seconds.
During these 200 seconds and via the Neo4j Browser, running call dbms.listTransactions() yield transactionId, startTime, currentQueryId, currentQuery, status will return output similar to
To which from this output we can see that transaction-1381/query-1378 reports its status of Blocked by: [transaction-1380] and to which transaction-1380 is also listed in the output and both transactions describe the currentQuery.
Also, running call dbms.listActiveLocks('<currentQueryId>'); for example call dbms.listActiveLocks('query-1377'); will return output similar to
From the output above we see that query-1377 has a EXCLUSIVE NODE lock on a node with id(n)=8432.
With these 2 procedures you have powerful tooling at hand to understand what nodes/relationships might be a source for lock contention.
Was this page helpful?"
https://neo4j.com/developer/kb/how-do-i-define-display-use-parameters-with-neo4j-shell;"How do I define, display, and use parameters with neo4j-shell
Author Dana Canzano Applicable versions 3.5 4.0 4.1 4.2 4.3 4.4 Tags parameters neo4j-shell quotes
bin/neo4j-shell allows for a command line interface to query your graph via Cypher statements and to include parameters to those statements. Usage of parameters, rather than hard coding values, will allow for re-use of the query plan cache.
A parameter can be defined within neo4j-shell via the export command, for example:
Shell
Copy to Clipboard
neo4j-sh (?)$ export p1=""Nora Ephron""
Multi-word values for parameters should be enclosed in double quotes.
Parameters can be displayed within neo4j-shell via the env command, for example:
Shell
Copy to Clipboard
neo4j-sh (?)$ export p1=""Nora Ephron""
neo4j-sh (?)$ env
TITLE_MAX_LENGTH=40
p1=Nora Ephron
TITLE_KEYS=.*name.*,.*title.*
Once a parameter is defined, it can be used in a Cypher statement, for example:
Shell
Copy to Clipboard
neo4j-sh (?)$ export p1=""Nora Ephron""
neo4j-sh (?)$ env
TITLE_MAX_LENGTH=40
p1=Nora Ephron
TITLE_KEYS=.*name.*,.*title.*
neo4j-sh (?)$ match (n:Person {name:'Tom Hanks'})-[:ACTED_IN]->(n1:Movie)<-[:DIRECTED]-(n2:Person {name:{p1}}) return n1.title;
Was this page helpful?"
https://neo4j.com/developer/kb/how-do-i-use-load-csv-with-data-including-quotes;"How do I use LOAD CSV with data including quotes
Author Dana Canzano Applicable versions 3.5 4.0 4.1 4.2 4.3 4.4 Tags load csv quotes
When using LOAD CSV to read a file which includes data with double quote characters (""), the quotes need to be escaped as 2 double quote characters
For example if your data file (courses.csv) included the following content
Csv
Copy to Clipboard
COURSE_ID,COURSE_TITLE
1215,""""""Graphs are EveryWhere"""" : An Introduction to Neo4j""
and using the following LOAD CSV command
Cypher
Copy to Clipboard
Run in Neo4j Browser
LOAD CSV WITH HEADERS FROM ""file:///courses.csv"" AS row CREATE (:Course { courseID: toInt(row.COURSE_ID), courseTitle: row.COURSE_TITLE});
this would create a Course node with the following properties
courseID = 1215
courseTitle = ""Graphs are Everywhere"" : An Introduction to Neo4j
Was this page helpful?"
https://neo4j.com/developer/kb/using-neo4j-shell-neo4j-ce-3x;"Access to the neo4j-shell in NEO4J CE 3.x
Author Michael Hunger Applicable versions 3.0 Tags import shell cypher
From Neo4j 3.0 access to neo4j-shell is no longer possible from the desktop-installers for Windows and OSX.
To use neo4j-shell, you have to download the TAR/ZIP distribution from: http://neo4j.com/download/other-releases/
For importing files that contain semicolon separated cypher commands, you can also use:
LazyWebCypher, a web based tool
CyCli-Shell (Python) (pip install cycli)
libneo4j-client (Ansi-C)
The official Neo4j-Docker image can also come handy.
Shell
Copy to Clipboard
$ docker pull neo4j
$ CONTAINER=$(docker run -d --name neo4j -p 7474:7474 -v /path/to/data:/data -v /path/to/csv-files:/var/lib/neo4j/import neo4j)
$ echo ""Running Neo4j as $CONTAINER, waiting for startup""
$ sleep 10
# to import a file from `/path/to/csv-files/import.cypher`
$ docker exec $CONTAINER /var/lib/neo4j/bin/neo4j-shell -f /var/lib/neo4j/import/import.cypher
# or for interactive mode
$ docker exec -ti $CONTAINER /var/lib/neo4j/bin/neo4j-shell
Was this page helpful?"
https://neo4j.com/developer/kb/explanation-of-error-on-session-connection-using-uniform-drivers;"Explanation of error on session connection using uniform drivers
Author Dana Canzano Applicable versions 3.5 4.0 4.1 4.2 4.3 4.4 Tags connection security tls
As described by http://neo4j.com/docs/developer-manual/current/drivers/#_trust, when establishing an encrypted connection, it needs to be verified that the remote peer is who we expected to connect to. The default connection is to 'Trust on first use' and to do so indicates that we will read and write a certificate value in ~/.neo4j/known_hosts.
Upon upgrading from 3.0.0 to 3.0.1 future connections may error, when establishing the connection to Neo4j, for example:
Java:
General SSLEngine problem
Python:
neo4j.v1.exceptions.ProtocolError: Server certificate does not match known certificate for 'localhost'; check details in file /home/neo4j/.neo4j/known_hosts
As detailed in the Python error message, the failure is a result of reading the /home/neo4j/.neo4j/known_hosts, where /home/neo4j is the users default home directory, and to which the file at `~/.neo4j/`known_hosts has a certificate which is no longer valid. An example of the content of this file is:
localhost:MIIBoTCCAQqgAwIBAgIIe+AjK7iGHqMwDQYJKoZIhvcNAQENBQAwEjEQMA4GA1UEAwwHMC4wLjAuMDAgFw0xNTA1MTExODE3MzZaGA85OTk5MTIzMTIzNTk1OVowEjEQMA4GA1UEAwwHMC4wLjAuMDCBnzANBgkqhkiG9w0BAQEFAAOBjQAwgYkCgYEA0Q5XpjnNv2oRs2mB+hx9Ef9txxk3pOWz/FICKb8cZHxMmCDP6IPcuxMh3fW4FRtAeZQCxyRfOrnevnedtW2PdPvqf14lUi1aFDcXHav1Rc6sAgpdLaj3C25G4XjDrBH9tADp6+xbYOpiVmrrwGjRy9SI0k4NgDj4j8YF1yE1boUCAwEAATANBgkqhkiG9w0BAQ0FAAOBgQAkJp+2Z0bD4BJE0XR0HJUOfQwLTxLp4pzSWn77xI11m9AfH0dFdpz2KIIntLNT7fJh8jo25OUH5QqhKIIkzg9wZU80LkTcyEOjbDUW2Sf5yhiu9I2cIQaiJ4Mr8BHaEFbC73iVObGOperSVmOuddcSJAKKHmfeMH4Xmo/uBlc2/Q==
To resolve the failure above, simply delete the line which references localhost from the known_hosts file.
Was this page helpful?"
https://neo4j.com/developer/kb/how-do-i-enable-remote-https-access-with-neo4j-30x;"How do I enable remote HTTPS access with Neo4j 3.0.x
Author Dana Canzano Applicable versions 3.5 4.0 4.1 4.2 4.3 4.4 Tags https connection
With 3.0.x to enabled remote clients to connect to a HTTPS enabled browser the following parameters in the $NEO4J_HOME/conf/neo4j.conf need to be changed from the default of
Properties
Copy to Clipboard
#dbms.connector.https.address=localhost:7473
to
Properties
Copy to Clipboard
dbms.connector.https.address=0.0.0.0:7473
The change from localhost:7473 to 0.0.0.0:7473 will allow for remote connections to https://<Neo4j_Host_IP>:7473
Was this page helpful?"
https://neo4j.com/developer/kb/an-example-of-neo4j-import-steps-in-a-causal-cluster-environment;"An example of neo4j-import steps in a Causal Cluster environment
Author Dana Canzano Applicable versions 3.5 Tags import causal-cluster ha
The following steps are provided to describe how to use neo4j-import in a Causal Cluster environment and was run from an environment of a single linux host with 3 copies for Neo4j 3.1.2 installed in the following paths
~/HA/ha1/neo4j-enterprise-3.1.2
~/HA/ha2/neo4j-enterprise-3.1.2
~/HA/ha3/neo4j-enterprise-3.1.2
This is similar to the instructions for Set up a local Causal Cluster
validated a Causal Cluster would form (after configuring $NEO4J_HOME/cond/neo4j.conf) and ran
Shell
~/HA/ha1/neo4j-enterprise-3.1.2/bin/neo4j start; ~/HA/ha2/neo4j-enterprise-3.1.2/bin/neo4j start;
~/HA/ha3/neo4j-enterprise-3.1.2/bin/neo4j start
this assumes the default database of graph.db
Since starting a Causal Cluster takes a number of configurations I wanted to ensure that it would at least start and with an empty database.
stopped the causal cluster by by running
Shell
~/HA/ha1/neo4j-enterprise-3.1.2/bin/neo4j stop; ~/HA/ha2/neo4j-enterprise-3.1.2/bin/neo4j stop;
~/HA/ha3/neo4j-enterprise-3.1.2/bin/neo4j stop
which produced the following output
Stopping Neo4j..................................... stopped
Stopping Neo4j.................................... stopped
Stopping Neo4j..................................... stopped
unbound each of the 3 causal cluster databases. (this is not necessary if you skip #1 and #2 but if you have failure further on with getting the cluster to form then you need to sort out if it is a cluster configuration issue or something about the database import). Further unbind is detailed here
Shell
$ ~/HA/ha2/neo4j-enterprise-3.1.2/bin/neo4j-admin unbind --database=graph.db
$ ~/HA/ha1/neo4j-enterprise-3.1.2/bin/neo4j-admin unbind --database=graph.db
$ ~/HA/ha3/neo4j-enterprise-3.1.2/bin/neo4j-admin unbind --database=graph.db
created ~/HA/ha1/neo4j-enterprise-3.1.2/importer and added 3 files namely actors.csv, movies.csv, roles.csv and they are defined with content detailed here
ran neo4j-import and loaded the data into ~/HA/ha1/neo4j-enterprise-3.1.2/data/databases/graph.db.importer
Shell
~/HA/ha1/neo4j-enterprise-3.1.2/bin/neo4j-import --into ~/HA/ha1/neo4j-enterprise-3.1.2/data/databases/graph.db.importer --nodes ~/HA/ha1/neo4j-enterprise-3.1.2/importer/movies.csv --nodes ~/HA/ha1/neo4j-enterprise-3.1.2/importer/actors.csv --relationships ~/HA/ha1/neo4j-enterprise-3.1.2/importer/roles.csv
and this produced the following output
WARNING: neo4j-import is deprecated and support for it will be removed in a future
version of Neo4j; please use neo4j-admin import instead.

Neo4j version: 3.1.2
Importing the contents of these files into /home/neo4j/HA/ha1/neo4j-enterprise-3.1.2/data/databases/graph.db.importer:
Nodes:
  /home/neo4j/HA/ha1/neo4j-enterprise-3.1.2/importer/movies.csv

  /home/neo4j/HA/ha1/neo4j-enterprise-3.1.2/importer/actors.csv
Relationships:
  /home/neo4j/HA/ha1/neo4j-enterprise-3.1.2/importer/roles.csv

Available resources:
  Free machine memory: 5.01 GB
  Max heap memory : 1.47 GB
  Processors: 1

Nodes

Done in 100ms
Prepare node index

Done in 26ms
Calculate dense nodes

Done in 43ms
Node --> Relationship Sparse

Done in 10ms
Relationship --> Relationship Sparse

Done in 11ms
Minority relationships

Done in 32ms
Count groups

Done in 10ms
Gather

Done in 11ms
Write

Done in 10ms
Node --> Group

Done in 11ms
Node counts

Done in 53ms
Relationship counts

Done in 11ms

IMPORT DONE in 1s 881ms.
Imported:
  6 nodes
  0 relationships
  15 properties
Peak memory usage: 7.63 MB
updated each of the 3 $NEO4J_HOME/conf/neo4j.conf and defined the
Properties
Copy to Clipboard
# The name of the database to mount
dbms.active_database=graph.db.importer
as this represents the name of the database prepared from neo4j-import.
copy the graph.db.importer from instance 1 to instance 2 and 3 via a
Shell
Copy to Clipboard
cp -R ~/HA/ha1/neo4j-enterprise-3.1.2/data/databases/graph.db.importer ~/HA/ha2/neo4j-enterprise-3.1.2/data/databases/graph.db.importer
cp -R ~/HA/ha1/neo4j-enterprise-3.1.2/data/databases/graph.db.importer ~/HA/ha3/neo4j-enterprise-3.1.2/data/databases/graph.db.importer
start all 3 instances as follows
Shell
Copy to Clipboard
~/HA/ha1/neo4j-enterprise-3.1.2/bin/neo4j start;  ~/HA/ha2/neo4j-enterprise-3.1.2/bin/neo4j start;
~/HA/ha3/neo4j-enterprise-3.1.2/bin/neo4j start
which produces the following output:
Starting Neo4j.
Started neo4j (pid 3976). It is available at http://0.0.0.0:7414/
There may be a short delay until the server is ready.
See /home/neo4j/HA/ha1/neo4j-enterprise-3.1.2/logs/neo4j.log for current status.
Starting Neo4j.
Started neo4j (pid 4040). It is available at http://0.0.0.0:7424/
There may be a short delay until the server is ready.
See /home/neo4j/HA/ha2/neo4j-enterprise-3.1.2/logs/neo4j.log for current status.
Starting Neo4j.
Started neo4j (pid 4104). It is available at http://0.0.0.0:7434/
There may be a short delay until the server is ready.
See /home/neo4j/HA/ha3/neo4j-enterprise-3.1.2/logs/neo4j.log for current status.
ran match (n) return n limit 10 on each of the 3 instances and all reported a total of 6 nodes, which corresponds to the output of neo4j-import which reports
Imported:
  6 nodes
  0 relationships
  15 properties
From the leader I ran:
Cypher
Copy to Clipboard
Run in Neo4j Browser
create (n:Tester {id:105});
and validated it was created on the leader as well as the followers.
Was this page helpful?"
https://neo4j.com/labs/apoc/5/installation;"Installation
Contents
Neo4j Server
Docker
Restricted procedures/functions
APOC Extended can be downloaded using one of the methods described in the sections below.
Neo4j Server
Since APOC relies on Neo4j’s internal APIs you need to use the matching APOC version for your Neo4j installation. Make sure that the first two version numbers match between Neo4j and APOC.
Go to here for all the APOC extended releases and download the binary jar to place into your $NEO4J_HOME/plugins folder.
After you move the jar file to the plugins folder you have to restart neo4j with neo4j restart
Since APOC relies on Neo4j’s internal APIs, you need to use the right APOC version for your Neo4j installation.
APOC uses a consistent versioning scheme: <neo4j-version>.<apoc> version. The trailing <apoc> part of the version number will be incremented with every apoc release.
The version compatibility matrix explains the mapping between Neo4j and APOC versions:
apoc version neo4j version
5.1.0
5.1.0 (5.1.x)
4.4.0.1
4.4.0 (4.3.x)
4.3.0.4
4.3.7 (4.3.x)
4.2.0.9
4.2.11 (4.2.x)
If by mistake a jar not compatible with the neo4j version is inserted, a log.warn like this will appear in neo4j.log:
None
Copy to Clipboard
The apoc version (<APOC_VERSION>) and the Neo4j DBMS versions [NEO4J_VERSION] are incompatible.
See the compatibility matrix in https://neo4j.com/labs/apoc/4.4/installation/ to see the correct version
Docker
APOC Extended can be used with Docker.
This feature is intended to facilitate using APOC in development environments, but it is not recommended for use in production environments.
Download the APOC release matching our Neo4j version and, copy it to a local folder, and supply it as a data volume mounted at /plugins.
Bash
The following downloads the APOC Extended library into the plugins directory and then mounts that folder to the Neo4j Docker container
Copy to Clipboard
mkdir plugins
pushd plugins
wget https://github.com/neo4j-contrib/neo4j-apoc-procedures/releases/download/5.0.0-rc01/apoc-5.0.0-rc01-extended.jar
popd
docker run --rm -e NEO4J_AUTH=none -p 7474:7474 -v $PWD/plugins:/plugins -p 7687:7687 neo4j:5.0
If you want to pass custom apoc config to your Docker instance, you can use environment variables, like here:
Bash
Copy to Clipboard
docker run \
    -p 7474:7474 -p 7687:7687 \
    -v $PWD/data:/data -v $PWD/plugins:/plugins \
    --name neo4j-apoc \
    -e NEO4J_apoc_export_file_enabled=true \
    -e NEO4J_apoc_import_file_enabled=true \
    -e NEO4J_apoc_import_file_use__neo4j__config=true \
    neo4j
Restricted procedures/functions
For security reasons, procedures that use internal APIs are disabled by default. They can be enabled by specifying config in $NEO4J_HOME/conf/neo4j.conf e.g. dbms.security.procedures.unrestricted=apoc.*
If you want to do this when using the Neo4j Docker container, you need to amend -e NEO4J_dbms_security_procedures_unrestricted=apoc.\\\* to your docker run … command. The three backslashes are necessary to prevent wildcard expansions.
You can also whitelist procedures and functions in general to be loaded using: dbms.security.procedures.whitelist=apoc.coll.*,apoc.load.*
Was this page helpful?"
https://neo4j.com/developer/kb/kernel-api-returned-non-existent-relationship-type-exception;"Why did I get the “Kernel API returned non-existent relationship type: -1” exception?
Author Vivek Saran Applicable versions 3.5 Tags kernel exception relationships transaction bolt
In rare situations, the Neo4j Bolt driver throws an IllegalStateException. The top part of the stack appears as:
java.lang.IllegalStateException: Kernel API returned non-existent relationship type: -1
    at org.neo4j.kernel.impl.factory.GraphDatabaseFacade.getRelationshipTypeById(GraphDatabaseFacade.java:991)
Under the covers, this is what happens. The getRelationshipTypeById(int type) method is trying to search a relationship with type = -1. The value of -1 is used as a token-value for the id of the relationship when it does not exist. When the embedded Java API does not find the relationship with an id, it simply passes -1 to this method, and the call that throws the exception is getRelationshipTypeById(-1).
The above scenario occurs when read transactions conflict with overlapping delete transactions. The conflict sometimes happens because the transactions in Neo4j use a read-committed isolation level. Because the isolation level is read-committed, the read queries are not isolated from write queries.
If your result set includes relationships, and those relationships are deleted before, or while the result is streamed back over the bolt, you will encounter the Kernel API returned non-existent relationship type: -1 exception.
Here is a link describing the Isolation Levels in Neo4j.
The good news is that in 3.5.5, a fix was introduced to provide better messaging for this issue. Here is the related text from the release notes for 3.5.5:
Fix a number of cases where unhelpful exceptions were thrown, when a committed write transaction that performs deletes or removals cause conflicts in an overlapping read transaction. We now throw IllegalStateException from the embedded API and TransientException (which tells clients to retry their transactions) from the driver (Bolt) API.
Was this page helpful?"
