Date,Open,High,Low,Close,Adj Close,Volume,Name
2021-06-04,216.9900054931641,217.41000366210935,205.3300018310547,206.94000244140625,206.94000244140625,7318300,CRWD
2021-06-07,206.44000244140625,217.80999755859372,204.52999877929688,215.41000366210935,215.41000366210935,5854900,CRWD
2021-06-08,217.7350006103516,221.6000061035156,212.6300048828125,215.13999938964844,215.13999938964844,2891900,CRWD
2021-06-09,215.69000244140625,216.69000244140625,211.2250061035156,213.9499969482422,213.9499969482422,3353000,CRWD
2021-06-10,214.88999938964844,229.41000366210935,214.75999450683597,228.6000061035156,228.6000061035156,7787200,CRWD
2021-06-11,226.6100006103516,232.0,224.6100006103516,231.2700042724609,231.2700042724609,4010200,CRWD
2021-06-14,231.5,234.73800659179688,228.6000061035156,233.52999877929688,233.52999877929688,2725500,CRWD
2021-06-15,233.75,234.0,227.2899932861328,228.33999633789065,228.33999633789065,2319300,CRWD
2021-06-16,229.0,235.8000030517578,227.6499938964844,234.1699981689453,234.1699981689453,5452600,CRWD
2021-06-17,233.0,241.44900512695312,232.0,241.30999755859372,241.30999755859372,4985700,CRWD
2021-06-18,241.1999969482422,247.94000244140625,239.66000366210935,244.91000366210935,244.91000366210935,5987300,CRWD
2021-06-21,238.0399932861328,238.83999633789065,231.0,237.67999267578125,237.67999267578125,5998200,CRWD
2021-06-22,243.8300018310547,257.5450134277344,242.8000030517578,256.6099853515625,256.6099853515625,9390400,CRWD
2021-06-23,255.30999755859372,257.1640014648437,249.3500061035156,252.8999938964844,252.8999938964844,3504900,CRWD
2021-06-24,255.77200317382807,258.3900146484375,251.0800018310547,253.6999969482422,253.6999969482422,3231100,CRWD
2021-06-25,255.0,256.7900085449219,249.5500030517578,253.2400054931641,253.2400054931641,3799200,CRWD
2021-06-28,255.0,260.82000732421875,253.8000030517578,255.08999633789065,255.08999633789065,3167900,CRWD
2021-06-29,255.08999633789065,259.75,251.30999755859372,257.1199951171875,257.1199951171875,2298600,CRWD
2021-06-30,257.13800048828125,260.0199890136719,251.3000030517578,251.30999755859372,251.30999755859372,2820600,CRWD
2021-07-01,251.0,254.0,245.5399932861328,251.16000366210935,251.16000366210935,2510300,CRWD
2021-07-02,254.2689971923828,256.3500061035156,250.72000122070312,252.58999633789065,252.58999633789065,1914800,CRWD
2021-07-06,257.8399963378906,267.1700134277344,257.70001220703125,264.9800109863281,264.9800109863281,5669500,CRWD
2021-07-07,268.7300109863281,269.67999267578125,260.6300048828125,267.5199890136719,267.5199890136719,3485400,CRWD
2021-07-08,259.6499938964844,265.1650085449219,254.27999877929688,263.3900146484375,263.3900146484375,3414200,CRWD
2021-07-09,262.9549865722656,265.0,259.6000061035156,264.44000244140625,264.44000244140625,2587000,CRWD
2021-07-12,267.6969909667969,269.8900146484375,260.29998779296875,261.7900085449219,261.7900085449219,2146200,CRWD
2021-07-13,261.1400146484375,267.489990234375,259.1099853515625,261.1600036621094,261.1600036621094,2246300,CRWD
2021-07-14,263.1600036621094,264.0599975585937,252.6499938964844,254.22999572753903,254.22999572753903,2705200,CRWD
2021-07-15,255.7400054931641,255.8500061035156,247.0500030517578,249.3000030517578,249.3000030517578,2532900,CRWD
2021-07-16,252.00999450683597,253.6300048828125,248.41900634765625,249.9600067138672,249.9600067138672,2113800,CRWD
2021-07-19,245.0500030517578,252.1499938964844,239.7100067138672,250.3999938964844,250.3999938964844,3196100,CRWD
2021-07-20,254.8950042724609,255.0,245.8699951171875,252.2400054931641,252.2400054931641,2417500,CRWD
2021-07-21,252.4499969482422,254.83999633789065,249.50999450683597,253.5500030517578,253.5500030517578,1841500,CRWD
2021-07-22,254.72000122070312,265.0,254.6419982910156,263.0400085449219,263.0400085449219,3284300,CRWD
2021-07-23,261.32000732421875,272.6300048828125,260.5180053710937,268.9599914550781,268.9599914550781,3749100,CRWD
2021-07-26,267.5599975585937,268.3099975585937,261.42999267578125,264.8299865722656,264.8299865722656,1718200,CRWD
2021-07-27,266.0,266.96099853515625,254.02999877929688,257.8399963378906,257.8399963378906,2357700,CRWD
2021-07-28,260.17999267578125,264.8800048828125,258.0,263.5799865722656,263.5799865722656,1863100,CRWD
2021-07-29,263.510009765625,266.760009765625,259.5599975585937,260.0299987792969,260.0299987792969,2142700,CRWD
2021-07-30,256.07000732421875,259.57000732421875,252.5709991455078,253.6100006103516,253.6100006103516,2265300,CRWD
2021-08-02,254.25999450683597,257.1700134277344,246.1999969482422,253.91000366210935,253.91000366210935,2286500,CRWD
2021-08-03,255.30999755859372,262.5820007324219,250.5800018310547,254.33999633789065,254.33999633789065,2570700,CRWD
2021-08-04,255.3800048828125,265.19000244140625,254.1300048828125,264.2099914550781,264.2099914550781,2079800,CRWD
2021-08-05,265.3099975585937,268.3299865722656,261.4349975585937,265.6199951171875,265.6199951171875,1872000,CRWD
2021-08-06,264.29998779296875,267.739990234375,256.1300048828125,260.739990234375,260.739990234375,1839000,CRWD
2021-08-09,258.95001220703125,265.5,258.1960144042969,263.5599975585937,263.5599975585937,1614200,CRWD
2021-08-10,266.25,266.6849975585937,252.1000061035156,252.6699981689453,252.6699981689453,3214400,CRWD
2021-08-11,254.2050018310547,254.97999572753903,233.8600006103516,239.8800048828125,239.8800048828125,5487800,CRWD
2021-08-12,240.0,247.4600067138672,239.8800048828125,245.82000732421875,245.82000732421875,2479500,CRWD
2021-08-13,245.82000732421875,248.9640045166016,242.27999877929688,243.82000732421875,243.82000732421875,1765700,CRWD
2021-08-16,243.3300018310547,243.45899963378903,229.07000732421875,234.7100067138672,234.7100067138672,3755700,CRWD
2021-08-17,234.0,234.2700042724609,227.25,232.8000030517578,232.8000030517578,3091400,CRWD
2021-08-18,233.4750061035156,237.5,230.22999572753903,233.77999877929688,233.77999877929688,2028000,CRWD
2021-08-19,231.9750061035156,237.1999969482422,231.0200042724609,234.9600067138672,234.9600067138672,2077100,CRWD
2021-08-20,236.5399932861328,238.63999938964844,233.32200622558597,237.8800048828125,237.8800048828125,1737200,CRWD
2021-08-23,242.1000061035156,246.80999755859372,239.31100463867188,245.8000030517578,245.8000030517578,2670900,CRWD
2021-08-24,260.57000732421875,269.67999267578125,258.4200134277344,265.6300048828125,265.6300048828125,11061200,CRWD
2021-08-25,267.0299987792969,275.75,265.19000244140625,270.0,270.0,14749100,CRWD
2021-08-26,269.5799865722656,281.8099975585937,268.3900146484375,278.7699890136719,278.7699890136719,6780100,CRWD
2021-08-27,279.5450134277344,285.760009765625,277.75,282.3099975585937,282.3099975585937,4032000,CRWD
2021-08-30,285.3099975585937,289.239990234375,280.5,286.3699951171875,286.3699951171875,4772900,CRWD
2021-08-31,281.989990234375,286.3999938964844,278.375,281.0,281.0,8621700,CRWD
2021-09-01,273.2200012207031,285.45001220703125,269.28399658203125,269.9700012207031,269.9700012207031,11742300,CRWD
2021-09-02,272.25,275.17999267578125,269.3800048828125,272.6700134277344,272.6700134277344,4182400,CRWD
2021-09-03,272.5899963378906,278.8399963378906,271.20001220703125,278.2300109863281,278.2300109863281,3469300,CRWD
2021-09-07,279.3699951171875,279.79998779296875,268.3089904785156,269.67999267578125,269.67999267578125,4467400,CRWD
2021-09-08,270.2300109863281,270.5799865722656,263.6600036621094,265.2300109863281,265.2300109863281,3044700,CRWD
2021-09-09,265.010009765625,269.8500061035156,264.5299987792969,265.1600036621094,265.1600036621094,2972200,CRWD
2021-09-10,268.07000732421875,269.70001220703125,260.57000732421875,262.0,262.0,3036000,CRWD
2021-05-05,50.9900016784668,51.25,50.68000030517578,51.130001068115234,50.77599334716797,16205300,CSCO
2021-05-06,51.06999969482422,52.709999084472656,50.95000076293945,52.43999862670898,52.07691955566406,27106800,CSCO
2021-05-07,52.47999954223633,53.68000030517578,52.220001220703125,53.43000030517578,53.0600700378418,24146000,CSCO
2021-05-10,53.970001220703125,54.13999938964844,53.15999984741211,53.15999984741211,52.79193878173828,23845600,CSCO
2021-05-11,53.09999847412109,53.11000061035156,52.11000061035156,52.83000183105469,52.46422576904297,20220900,CSCO
2021-05-12,52.18000030517578,52.43000030517578,51.470001220703125,51.59999847412109,51.24273681640625,22123300,CSCO
2021-05-13,52.11000061035156,52.810001373291016,51.880001068115234,52.4900016784668,52.12657928466797,15864000,CSCO
2021-05-14,52.93000030517578,53.220001220703125,52.59999847412109,52.900001525878906,52.53373718261719,14789400,CSCO
2021-05-17,52.7599983215332,53.150001525878906,52.68000030517578,52.93999862670898,52.57345962524414,15731000,CSCO
2021-05-18,52.79999923706055,53.34000015258789,52.7400016784668,52.93000030517578,52.56352996826172,20177200,CSCO
2021-05-19,51.880001068115234,52.65999984741211,51.86000061035156,52.470001220703125,52.10671615600586,29187900,CSCO
2021-05-20,50.40999984741211,52.970001220703125,50.09999847412109,52.84999847412109,52.48408126831055,48830800,CSCO
2021-05-21,52.77000045776367,52.93000030517578,52.2400016784668,52.43000030517578,52.066993713378906,24468400,CSCO
2021-05-24,52.959999084472656,53.77000045776367,52.790000915527344,53.38999938964844,53.02034378051758,21128900,CSCO
2021-05-25,53.369998931884766,53.58000183105469,53.13999938964844,53.310001373291016,52.94089889526367,20657200,CSCO
2021-05-26,53.34999847412109,53.61000061035156,52.81999969482422,52.90999984741211,52.54366683959961,18671200,CSCO
2021-05-27,52.93000030517578,53.34999847412109,52.58000183105469,52.91999816894531,52.55359649658203,56216100,CSCO
2021-05-28,53.18000030517578,53.220001220703125,52.84000015258789,52.900001525878906,52.53373718261719,14863500,CSCO
2021-06-01,52.959999084472656,53.31999969482422,52.43000030517578,52.619998931884766,52.25567626953125,15741700,CSCO
2021-06-02,52.650001525878906,52.9900016784668,52.400001525878906,52.959999084472656,52.59332275390625,14529300,CSCO
2021-06-03,52.79999923706055,53.560001373291016,52.619998931884766,53.33000183105469,52.96076202392578,17593100,CSCO
2021-06-04,53.43999862670898,54.16999816894531,53.43999862670898,54.06999969482422,53.69563674926758,11676700,CSCO
2021-06-07,54.31999969482422,54.43999862670898,53.790000915527344,53.91999816894531,53.54667282104492,14899800,CSCO
2021-06-08,53.970001220703125,54.38999938964844,53.88999938964844,54.130001068115234,53.75522232055664,15329700,CSCO
2021-06-09,54.18000030517578,54.41999816894531,53.93999862670898,54.02000045776367,53.6459846496582,14860900,CSCO
2021-06-10,54.43000030517578,55.08000183105469,54.27000045776367,55.02999877929688,54.64899063110352,22183500,CSCO
2021-06-11,55.18999862670898,55.34999847412109,54.540000915527344,54.77000045776367,54.39078903198242,17134000,CSCO
2021-06-14,54.38999938964844,54.52999877929688,53.52999877929688,54.16999816894531,53.79494094848633,15131400,CSCO
2021-06-15,54.22999954223633,54.31999969482422,53.72999954223633,53.790000915527344,53.41757583618164,12542600,CSCO
2021-06-16,53.84999847412109,53.91999816894531,53.130001068115234,53.470001220703125,53.09979248046875,15477900,CSCO
2021-06-17,53.40999984741211,53.54999923706055,53.0099983215332,53.130001068115234,52.76214599609375,18288400,CSCO
2021-06-18,52.810001373291016,52.84000015258789,51.880001068115234,52.06999969482422,51.7094841003418,35758300,CSCO
2021-06-21,52.369998931884766,53.40999984741211,52.290000915527344,53.18000030517578,52.811798095703125,17682200,CSCO
2021-06-22,53.29999923706055,53.36000061035156,52.810001373291016,53.2599983215332,52.89124298095703,16451200,CSCO
2021-06-23,53.27000045776367,53.290000915527344,52.59000015258789,52.7599983215332,52.39470672607422,14749800,CSCO
2021-06-24,52.93999862670898,53.04999923706055,52.61000061035156,52.77999877929688,52.41456604003906,13974300,CSCO
2021-06-25,52.77000045776367,53.20000076293945,52.650001525878906,53.060001373291016,52.692630767822266,16682700,CSCO
2021-06-28,53.15999984741211,53.290000915527344,52.91999816894531,52.959999084472656,52.59332275390625,14008700,CSCO
2021-06-29,52.88999938964844,53.18999862670898,52.77000045776367,52.90999984741211,52.54366683959961,10926100,CSCO
2021-06-30,52.95000076293945,53.06999969482422,52.619998931884766,53.0,52.6330451965332,15826400,CSCO
2021-07-01,53.04999923706055,53.59999847412109,53.0,53.43999862670898,53.06999588012695,15074800,CSCO
2021-07-02,53.18999862670898,53.619998931884766,52.84000015258789,53.540000915527344,53.540000915527344,15066000,CSCO
2021-07-06,53.220001220703125,53.36000061035156,52.34000015258789,52.97999954223633,52.97999954223633,19394500,CSCO
2021-07-07,53.06999969482422,53.29999923706055,52.66999816894531,53.2599983215332,53.2599983215332,14411600,CSCO
2021-07-08,53.15999984741211,53.720001220703125,52.90999984741211,53.2599983215332,53.2599983215332,15691800,CSCO
2021-07-09,53.36000061035156,53.93000030517578,53.290000915527344,53.7400016784668,53.7400016784668,14673400,CSCO
2021-07-12,54.040000915527344,54.040000915527344,53.130001068115234,53.22999954223633,53.22999954223633,14000600,CSCO
2021-07-13,53.34000015258789,53.58000183105469,53.20000076293945,53.31999969482422,53.31999969482422,9927400,CSCO
2021-07-14,53.5,54.20000076293945,53.34000015258789,54.09000015258789,54.09000015258789,17113700,CSCO
2021-07-15,53.84000015258789,53.869998931884766,53.2400016784668,53.650001525878906,53.650001525878906,14952400,CSCO
2021-07-16,53.880001068115234,54.40999984741211,53.650001525878906,53.70000076293945,53.70000076293945,14144900,CSCO
2021-07-19,53.66999816894531,53.70000076293945,52.72999954223633,53.060001373291016,53.060001373291016,19925300,CSCO
2021-07-20,53.27999877929688,53.93000030517578,53.18999862670898,53.58000183105469,53.58000183105469,17250200,CSCO
2021-07-21,53.81999969482422,53.900001525878906,53.41999816894531,53.880001068115234,53.880001068115234,14068600,CSCO
2021-07-22,53.90999984741211,54.54999923706055,53.77999877929688,54.540000915527344,54.540000915527344,15729800,CSCO
2021-07-23,54.88999938964844,55.34000015258789,54.5099983215332,55.22999954223633,55.22999954223633,13042500,CSCO
2021-07-26,55.130001068115234,55.650001525878906,55.130001068115234,55.470001220703125,55.470001220703125,10097400,CSCO
2021-07-27,55.380001068115234,55.40999984741211,54.790000915527344,55.27999877929688,55.27999877929688,14738700,CSCO
2021-07-28,55.459999084472656,55.52000045776367,54.40999984741211,54.77000045776367,54.77000045776367,18835700,CSCO
2021-07-29,55.0,55.34999847412109,54.900001525878906,55.06999969482422,55.06999969482422,10680200,CSCO
2021-07-30,55.08000183105469,55.4900016784668,55.0099983215332,55.369998931884766,55.369998931884766,13437200,CSCO
2021-08-02,55.59999847412109,55.93999862670898,55.2599983215332,55.45000076293945,55.45000076293945,12468800,CSCO
2021-08-03,55.540000915527344,56.41999816894531,55.27000045776367,56.25,56.25,17357400,CSCO
2021-08-04,56.369998931884766,56.369998931884766,55.470001220703125,55.68999862670898,55.68999862670898,11662400,CSCO
2021-08-05,55.52000045776367,55.97999954223633,55.5,55.7599983215332,55.7599983215332,10785200,CSCO
2021-08-06,55.470001220703125,55.95000076293945,55.150001525878906,55.59000015258789,55.59000015258789,18385000,CSCO
2021-08-09,55.81999969482422,56.06999969482422,55.400001525878906,55.470001220703125,55.470001220703125,8707200,CSCO
2021-08-10,55.5,55.66999816894531,55.25,55.61000061035156,55.61000061035156,10441900,CSCO
2021-08-11,55.88999938964844,56.0099983215332,55.59999847412109,55.86000061035156,55.86000061035156,12604500,CSCO
2021-08-12,55.84999847412109,56.45000076293945,55.65999984741211,56.38999938964844,56.38999938964844,11209700,CSCO
2021-08-13,56.38999938964844,56.619998931884766,56.2599983215332,56.470001220703125,56.470001220703125,10840900,CSCO
2021-08-16,56.29999923706055,56.43000030517578,55.93000030517578,56.27999877929688,56.27999877929688,14407400,CSCO
2021-08-17,55.869998931884766,56.02000045776367,55.630001068115234,56.0099983215332,56.0099983215332,11987500,CSCO
2021-08-18,55.790000915527344,56.13999938964844,55.02999877929688,55.150001525878906,55.150001525878906,17111700,CSCO
2021-08-19,54.7599983215332,57.4900016784668,54.59000015258789,57.27000045776367,57.27000045776367,39881600,CSCO
2021-08-20,57.25,58.34000015258789,56.84999847412109,58.220001220703125,58.220001220703125,21874900,CSCO
2021-08-23,57.84999847412109,58.70000076293945,57.7400016784668,58.540000915527344,58.540000915527344,16225400,CSCO
2021-08-24,58.4900016784668,59.43000030517578,58.43000030517578,59.31999969482422,59.31999969482422,17658300,CSCO
2021-08-25,59.540000915527344,60.27000045776367,59.16999816894531,59.34999847412109,59.34999847412109,18069600,CSCO
2021-08-26,59.41999816894531,59.630001068115234,58.9900016784668,59.20000076293945,59.20000076293945,13729400,CSCO
2021-08-27,59.27000045776367,59.34999847412109,58.86000061035156,59.02000045776367,59.02000045776367,14794200,CSCO
2021-08-30,58.97999954223633,59.220001220703125,58.79999923706055,59.130001068115234,59.130001068115234,11798600,CSCO
2021-08-31,59.11000061035156,59.18000030517578,58.58000183105469,59.02000045776367,59.02000045776367,19873900,CSCO
2021-09-01,59.02000045776367,59.13999938964844,58.65999984741211,59.040000915527344,59.040000915527344,11629700,CSCO
2021-09-02,59.34999847412109,59.720001220703125,59.060001373291016,59.52999877929688,59.52999877929688,12855700,CSCO
2021-09-03,59.33000183105469,59.65999984741211,59.27999877929688,59.41999816894531,59.41999816894531,9732200,CSCO
2021-09-07,59.2400016784668,59.369998931884766,58.75,58.880001068115234,58.880001068115234,15503600,CSCO
2021-09-08,58.54999923706055,58.93000030517578,58.4900016784668,58.68000030517578,58.68000030517578,13124500,CSCO
2021-09-09,58.45000076293945,58.93999862670898,58.25,58.59999847412109,58.59999847412109,14958800,CSCO
2021-09-10,58.75,58.95000076293945,57.81999969482422,57.88999938964844,57.88999938964844,13620000,CSCO
2021-05-05,33.983333587646484,34.119998931884766,33.66666793823242,33.733333587646484,33.54576873779297,8781900,CSX
2021-05-06,33.94333267211914,34.20333480834961,33.856666564941406,34.186668395996094,33.99658203125,8334600,CSX
2021-05-07,34.11333465576172,34.5099983215332,33.95333480834961,34.37666702270508,34.185523986816406,7383000,CSX
2021-05-10,34.543331146240234,34.956668853759766,34.366668701171875,34.38666534423828,34.19546890258789,10260900,CSX
2021-05-11,34.276668548583984,34.293331146240234,33.77333450317383,33.8466682434082,33.658470153808594,13913100,CSX
2021-05-12,33.64666748046875,33.83333206176758,33.163333892822266,33.21333312988281,33.02865982055664,11356500,CSX
2021-05-13,33.17333221435547,33.75333404541016,33.086666107177734,33.57666778564453,33.389976501464844,15173100,CSX
2021-05-14,33.849998474121094,34.17333221435547,33.7400016784668,33.9033317565918,33.714820861816406,10779600,CSX
2021-05-17,33.936668395996094,34.106666564941406,33.28333282470703,33.46666717529297,33.28058624267578,16106400,CSX
2021-05-18,33.426666259765625,33.5,32.9466667175293,32.96666717529297,32.78336715698242,11467200,CSX
2021-05-19,32.62333297729492,32.86000061035156,32.356666564941406,32.78666687011719,32.604366302490234,11724600,CSX
2021-05-20,32.689998626708984,32.936668395996094,32.47999954223633,32.7599983215332,32.57784652709961,10016700,CSX
2021-05-21,32.85333251953125,33.189998626708984,32.606666564941406,32.76333236694336,32.58116149902344,12012600,CSX
2021-05-24,33.06666564941406,33.20333480834961,32.86000061035156,33.116668701171875,32.93253326416016,8430900,CSX
2021-05-25,33.12333297729492,33.459999084472656,32.95000076293945,33.02000045776367,32.836402893066406,8172000,CSX
2021-05-26,33.040000915527344,33.543331146240234,33.02333450317383,33.47999954223633,33.29384231567383,13305900,CSX
2021-05-27,33.51666641235352,33.71333312988281,33.27000045776367,33.290000915527344,33.197444915771484,12264000,CSX
2021-05-28,33.369998931884766,33.46666717529297,33.25,33.37333297729492,33.280548095703125,6052500,CSX
2021-06-01,33.52000045776367,33.71666717529297,33.4033317565918,33.43333435058594,33.34038162231445,9130200,CSX
2021-06-02,33.48666763305664,33.58333206176758,33.15999984741211,33.19333267211914,33.10104751586914,7934400,CSX
2021-06-03,32.93333435058594,33.5099983215332,32.85333251953125,33.233333587646484,33.14093780517578,9493500,CSX
2021-06-04,33.5,33.5,32.97666549682617,33.206668853759766,33.11434555053711,7880400,CSX
2021-06-07,33.26333236694336,33.366668701171875,32.68000030517578,32.689998626708984,32.59911346435547,9384900,CSX
2021-06-08,32.686668395996094,32.88999938964844,32.356666564941406,32.71666717529297,32.62570571899414,14946000,CSX
2021-06-09,32.709999084472656,32.823333740234375,32.51333236694336,32.606666564941406,32.51601028442383,8712600,CSX
2021-06-10,32.68000030517578,32.790000915527344,32.206668853759766,32.223331451416016,32.13374328613281,11526600,CSX
2021-06-11,32.41999816894531,32.49333190917969,32.27000045776367,32.40999984741211,32.31989288330078,8883000,CSX
2021-06-14,32.46333312988281,32.56999969482422,32.1966667175293,32.43000030517578,32.33983612060547,8616600,CSX
2021-06-15,32.68000030517578,32.87333297729492,32.46666717529297,32.8033332824707,32.71213150024414,12713400,CSX
2021-06-16,32.83333206176758,32.8466682434082,32.29999923706055,32.40999984741211,32.31989288330078,11285100,CSX
2021-06-17,32.40666580200195,32.4900016784668,31.88333320617676,32.08333206176758,31.99413299560547,10155000,CSX
2021-06-18,31.80666732788086,31.893333435058597,31.51333236694336,31.583332061767575,31.49552154541016,19734600,CSX
2021-06-21,31.76666641235352,32.12666702270508,31.729999542236328,31.93666648864746,31.84787368774414,10646400,CSX
2021-06-22,31.913333892822266,31.99666786193848,31.71999931335449,31.76000022888184,31.67169952392578,8943600,CSX
2021-06-23,31.683332443237305,31.76666641235352,31.503332138061523,31.553333282470703,31.465606689453125,10493400,CSX
2021-06-24,31.63333320617676,31.770000457763672,31.43666648864746,31.71666717529297,31.62848663330078,12420900,CSX
2021-06-25,31.753332138061523,32.13999938964844,31.753332138061523,31.96999931335449,31.8811149597168,10498500,CSX
2021-06-28,31.950000762939453,32.08000183105469,31.63999938964844,31.773332595825195,31.684993743896484,13197600,CSX
2021-06-29,32.31999969482422,32.43000030517578,31.36000061035156,31.559999465942383,31.47225379943848,18270800,CSX
2021-06-30,31.950000762939453,32.130001068115234,31.56999969482422,32.08000183105469,31.99081039428711,15063400,CSX
2021-07-01,32.209999084472656,32.45000076293945,32.06999969482422,32.279998779296875,32.19025039672852,10988100,CSX
2021-07-02,32.380001068115234,32.79999923706055,32.22999954223633,32.58000183105469,32.48942184448242,11422000,CSX
2021-07-06,32.470001220703125,32.560001373291016,31.96999931335449,32.400001525878906,32.30992126464844,10507300,CSX
2021-07-07,32.29999923706055,33.040000915527344,32.290000915527344,32.97999954223633,32.8883056640625,12646700,CSX
2021-07-08,32.099998474121094,32.20000076293945,30.84000015258789,30.950000762939453,30.86395263671875,24349200,CSX
2021-07-09,31.6200008392334,31.950000762939453,31.59000015258789,31.82999992370605,31.741504669189453,15171200,CSX
2021-07-12,31.86000061035156,32.0,31.520000457763672,31.739999771118164,31.65175437927246,8437800,CSX
2021-07-13,31.57999992370605,31.920000076293945,31.57999992370605,31.700000762939453,31.611865997314453,8716600,CSX
2021-07-14,31.81999969482422,31.959999084472656,31.56999969482422,31.63999938964844,31.552032470703125,11147200,CSX
2021-07-15,31.450000762939453,31.959999084472656,31.450000762939453,31.809999465942383,31.721559524536133,12351000,CSX
2021-07-16,31.76000022888184,31.96999931335449,31.40999984741211,31.51000022888184,31.422393798828125,13642100,CSX
2021-07-19,31.1299991607666,31.170000076293945,30.63999938964844,30.81999969482422,30.73431205749512,13505300,CSX
2021-07-20,30.8799991607666,31.43000030517578,30.86000061035156,31.18000030517578,31.093311309814453,11295900,CSX
2021-07-21,31.239999771118164,31.71999931335449,31.239999771118164,31.56999969482422,31.482227325439453,11236600,CSX
2021-07-22,32.779998779296875,33.27000045776367,32.59000015258789,32.66999816894531,32.57916641235352,14926800,CSX
2021-07-23,32.38999938964844,32.86000061035156,32.380001068115234,32.810001373291016,32.718780517578125,10395000,CSX
2021-07-26,32.79999923706055,32.9900016784668,32.5099983215332,32.88999938964844,32.79855728149414,10950000,CSX
2021-07-27,32.72999954223633,33.0099983215332,32.31999969482422,32.380001068115234,32.28997802734375,9081300,CSX
2021-07-28,32.25,32.459999084472656,31.850000381469727,31.90999984741211,31.82128143310547,10612200,CSX
2021-07-29,32.08000183105469,32.290000915527344,32.029998779296875,32.09000015258789,32.00078201293945,6283000,CSX
2021-07-30,32.029998779296875,32.349998474121094,32.029998779296875,32.31999969482422,32.23014068603516,7802700,CSX
2021-08-02,32.45000076293945,32.630001068115234,31.96999931335449,32.09000015258789,32.00078201293945,6722600,CSX
2021-08-03,32.209999084472656,32.540000915527344,32.029998779296875,32.43000030517578,32.33983612060547,5371700,CSX
2021-08-04,32.25,32.38999938964844,31.700000762939453,31.920000076293945,31.831254959106445,8050800,CSX
2021-08-05,32.02000045776367,32.33000183105469,31.959999084472656,32.150001525878906,32.06061553955078,6037200,CSX
2021-08-06,32.20000076293945,32.470001220703125,32.13999938964844,32.29999923706055,32.21019744873047,5975800,CSX
2021-08-09,32.279998779296875,32.47999954223633,32.15999984741211,32.38999938964844,32.29994583129883,6174900,CSX
2021-08-10,32.54999923706055,33.20000076293945,32.439998626708984,32.95000076293945,32.85839080810547,10382800,CSX
2021-08-11,33.0099983215332,33.9900016784668,33.0,33.97999954223633,33.88552474975586,15003900,CSX
2021-08-12,34.0,34.16999816894531,33.61000061035156,34.130001068115234,34.03511047363281,8369700,CSX
2021-08-13,34.16999816894531,34.279998779296875,33.689998626708984,33.869998931884766,33.77583312988281,5625400,CSX
2021-08-16,33.79999923706055,33.88999938964844,33.459999084472656,33.869998931884766,33.77583312988281,6928800,CSX
2021-08-17,33.84000015258789,33.849998474121094,33.2599983215332,33.7400016784668,33.64619445800781,6734600,CSX
2021-08-18,33.66999816894531,34.209999084472656,33.630001068115234,33.7599983215332,33.6661376953125,8526200,CSX
2021-08-19,33.68000030517578,33.91999816894531,33.38999938964844,33.59000015258789,33.496612548828125,7632400,CSX
2021-08-20,33.7400016784668,33.86000061035156,33.59000015258789,33.72999954223633,33.63622283935547,6301300,CSX
2021-08-23,33.779998779296875,34.33000183105469,33.77000045776367,33.869998931884766,33.77583312988281,7973300,CSX
2021-08-24,33.9900016784668,34.0099983215332,33.31999969482422,33.369998931884766,33.2772216796875,8914400,CSX
2021-08-25,33.40999984741211,33.560001373291016,33.27000045776367,33.459999084472656,33.36697006225586,7536500,CSX
2021-08-26,33.459999084472656,33.65999984741211,33.099998474121094,33.279998779296875,33.18747329711914,6249200,CSX
2021-08-27,33.310001373291016,33.54999923706055,33.279998779296875,33.45000076293945,33.35700225830078,6921400,CSX
2021-08-30,33.279998779296875,33.36000061035156,33.029998779296875,33.099998474121094,33.099998474121094,5398500,CSX
2021-08-31,33.099998474121094,33.220001220703125,32.34000015258789,32.529998779296875,32.529998779296875,14636500,CSX
2021-09-01,32.58000183105469,32.84000015258789,32.22999954223633,32.540000915527344,32.540000915527344,12680900,CSX
2021-09-02,32.619998931884766,32.77000045776367,32.41999816894531,32.58000183105469,32.58000183105469,11128200,CSX
2021-09-03,32.43000030517578,32.54999923706055,31.940000534057617,32.0,32.0,9727800,CSX
2021-09-07,31.8799991607666,32.0,31.46999931335449,31.51000022888184,31.51000022888184,11166400,CSX
2021-09-08,31.450000762939453,31.76000022888184,31.270000457763672,31.690000534057617,31.690000534057617,10216500,CSX
2021-09-09,31.700000762939453,31.71999931335449,31.21999931335449,31.350000381469727,31.350000381469727,8042800,CSX
2021-09-10,31.299999237060547,31.57999992370605,30.920000076293945,30.950000762939453,30.950000762939453,9315800,CSX
2021-05-05,352.989990234375,354.8500061035156,347.0199890136719,348.5899963378906,346.98248291015625,419500,CTAS
2021-05-06,351.04998779296875,351.04998779296875,347.1400146484375,350.25,348.6347961425781,266400,CTAS
2021-05-07,350.260009765625,362.9100036621094,350.260009765625,360.6700134277344,359.0067749023437,567100,CTAS
2021-05-10,360.0599975585937,364.4100036621094,358.57000732421875,360.739990234375,359.076416015625,577100,CTAS
2021-05-11,356.6400146484375,357.5899963378906,351.7099914550781,354.67999267578125,353.0443725585937,384500,CTAS
2021-05-12,349.4800109863281,351.3699951171875,343.010009765625,343.760009765625,342.1747436523437,464500,CTAS
2021-05-13,344.3299865722656,354.6099853515625,344.3299865722656,353.2099914550781,352.3498840332031,364200,CTAS
